State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,SUBDIVISION,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
Andhra Pradesh,KADAPA,1999,Kharif,Rice,54783.0,134484.0,2.4548491320300094,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,KADAPA,1999,Rabi,Rice,6828.0,12921.0,1.8923550087873462,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,KADAPA,2000,Kharif,Rice,60412.0,170120.0,2.8159968218234788,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,KADAPA,2000,Rabi,Rice,7426.0,6134.0,0.8260166980877997,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,KADAPA,2001,Kharif,Rice,38218.0,96883.0,2.535009681302004,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,KADAPA,2001,Rabi,Rice,37550.0,98231.0,2.616005326231691,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,KADAPA,2002,Kharif,Rice,27457.0,56424.0,2.0549950832210366,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,KADAPA,2002,Rabi,Rice,9203.0,16446.0,1.787025969792459,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,KADAPA,2003,Kharif,Rice,23356.0,60025.0,2.5700034252440487,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,KADAPA,2003,Rabi,Rice,10767.0,24032.0,2.232005201077366,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,KADAPA,2004,Kharif,Rice,46932.0,149619.0,3.1879953975965227,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,KADAPA,2004,Rabi,Rice,5689.0,11424.0,2.0080857795746176,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,KADAPA,2005,Kharif,Rice,45556.0,85828.0,1.8840108876986565,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
Andhra Pradesh,KADAPA,2005,Rabi,Rice,21197.0,55791.0,2.6320233995376703,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
Andhra Pradesh,KADAPA,2006,Kharif,Rice,41908.0,114493.0,2.732008208456619,COASTAL ANDHRA PRADESH,1159.6,0.0,156.3,762.6,240.7
Andhra Pradesh,KADAPA,2006,Rabi,Rice,4997.0,10963.0,2.193916349809886,COASTAL ANDHRA PRADESH,1159.6,0.0,156.3,762.6,240.7
Andhra Pradesh,KADAPA,2007,Kharif,Rice,45000.0,139000.0,3.088888888888889,COASTAL ANDHRA PRADESH,1099.2,5.1,21.6,892.5,180.0
Andhra Pradesh,KADAPA,2007,Rabi,Rice,17000.0,45000.0,2.6470588235294117,COASTAL ANDHRA PRADESH,1099.2,5.1,21.6,892.5,180.0
Andhra Pradesh,KADAPA,2008,Kharif,Rice,50183.0,87168.0,1.7370025705916345,COASTAL ANDHRA PRADESH,1107.5,64.8,147.1,771.4,124.2
Andhra Pradesh,KADAPA,2008,Rabi,Rice,14883.0,41271.0,2.7730296311227574,COASTAL ANDHRA PRADESH,1107.5,64.8,147.1,771.4,124.2
Andhra Pradesh,KADAPA,2009,Kharif,Rice,52423.0,153757.0,2.933006504778437,COASTAL ANDHRA PRADESH,790.5,0.0,65.1,528.8,196.5
Andhra Pradesh,KADAPA,2009,Rabi,Rice,12894.0,34169.0,2.649992244454785,COASTAL ANDHRA PRADESH,790.5,0.0,65.1,528.8,196.5
Andhra Pradesh,KADAPA,2010,Kharif,Rice,53345.0,80657.0,1.511988002624426,COASTAL ANDHRA PRADESH,1712.4,24.1,181.2,954.0,553.1
Andhra Pradesh,KADAPA,2010,Rabi,Rice,17037.0,48896.0,2.869988847801843,COASTAL ANDHRA PRADESH,1712.4,24.1,181.2,954.0,553.1
Andhra Pradesh,KADAPA,2011,Kharif,Rice,47290.0,141161.0,2.9850074011418903,COASTAL ANDHRA PRADESH,861.9,17.9,131.2,628.4,84.4
Andhra Pradesh,KADAPA,2011,Rabi,Rice,6606.0,17499.0,2.6489554950045413,COASTAL ANDHRA PRADESH,861.9,17.9,131.2,628.4,84.4
Andhra Pradesh,KADAPA,2012,Kharif,Rice,24147.0,61551.0,2.549012299664555,COASTAL ANDHRA PRADESH,1318.4,37.6,66.1,785.0,429.7
Andhra Pradesh,KADAPA,2012,Rabi,Rice,6601.0,19249.0,2.9160733222239053,COASTAL ANDHRA PRADESH,1318.4,37.6,66.1,785.0,429.7
Andhra Pradesh,KADAPA,2013,Kharif,Rice,51753.0,148842.0,2.876007187989102,COASTAL ANDHRA PRADESH,1120.5,31.7,76.4,545.0,467.4
Andhra Pradesh,KADAPA,2013,Rabi,Rice,10959.0,29447.0,2.687015238616662,COASTAL ANDHRA PRADESH,1120.5,31.7,76.4,545.0,467.4
Andhra Pradesh,KADAPA,2014,Kharif,Rice,42124.0,155648.0,3.6949957269015288,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,KADAPA,2014,Rabi,Rice,3761.0,10189.0,2.7091199149162457,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,KADAPA,2014,Whole Year,Rice,45885.0,165837.0,3.614187643020595,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,KRISHNA,1997,Kharif,Rice,257900.0,699400.0,2.7119038386971694,COASTAL ANDHRA PRADESH,972.1,20.7,107.6,662.7,181.0
Andhra Pradesh,KRISHNA,1997,Rabi,Rice,116300.0,393500.0,3.3834909716251076,COASTAL ANDHRA PRADESH,972.1,20.7,107.6,662.7,181.0
Andhra Pradesh,KRISHNA,1998,Kharif,Rice,280800.0,759900.0,2.7061965811965814,COASTAL ANDHRA PRADESH,1310.8,48.3,97.2,858.0,307.2
Andhra Pradesh,KRISHNA,1998,Rabi,Rice,134500.0,491200.0,3.6520446096654275,COASTAL ANDHRA PRADESH,1310.8,48.3,97.2,858.0,307.2
Andhra Pradesh,KRISHNA,1999,Kharif,Rice,278415.0,834490.0,2.9972882208214355,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,KRISHNA,1999,Rabi,Rice,127888.0,457596.0,3.5780995871387464,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,KRISHNA,2000,Kharif,Rice,281343.0,868787.0,3.0879993459940356,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,KRISHNA,2000,Rabi,Rice,112917.0,408308.0,3.6160011335759896,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,KRISHNA,2001,Kharif,Rice,245114.0,714507.0,2.9149987352823583,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,KRISHNA,2001,Rabi,Rice,98472.0,358635.0,3.641999756275896,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,KRISHNA,2002,Kharif,Rice,243910.0,761243.0,3.1209995490139804,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,KRISHNA,2002,Rabi,Rice,2185.0,5688.0,2.603203661327231,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,KRISHNA,2003,Kharif,Rice,222367.0,526565.0,2.3679997481640713,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,KRISHNA,2003,Rabi,Rice,7486.0,19359.0,2.5860272508682876,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,KRISHNA,2004,Kharif,Rice,245306.0,804849.0,3.281000057071576,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,KRISHNA,2004,Rabi,Rice,10017.0,31584.0,3.153039832285115,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,KRISHNA,2005,Kharif,Rice,254919.0,697203.0,2.7349981758911652,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
Andhra Pradesh,KRISHNA,2005,Rabi,Rice,104332.0,409399.0,3.9240022236705903,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
Andhra Pradesh,KRISHNA,2006,Kharif,Rice,251433.0,521221.0,2.0730015550862455,COASTAL ANDHRA PRADESH,1159.6,0.0,156.3,762.6,240.7
Andhra Pradesh,KRISHNA,2006,Rabi,Rice,94862.0,355638.0,3.749003816069659,COASTAL ANDHRA PRADESH,1159.6,0.0,156.3,762.6,240.7
Andhra Pradesh,KRISHNA,2007,Kharif,Rice,261000.0,944000.0,3.6168582375478926,COASTAL ANDHRA PRADESH,1099.2,5.1,21.6,892.5,180.0
Andhra Pradesh,KRISHNA,2007,Rabi,Rice,94000.0,355000.0,3.776595744680851,COASTAL ANDHRA PRADESH,1099.2,5.1,21.6,892.5,180.0
Andhra Pradesh,KRISHNA,2008,Kharif,Rice,273878.0,959395.0,3.5030013363614456,COASTAL ANDHRA PRADESH,1107.5,64.8,147.1,771.4,124.2
Andhra Pradesh,KRISHNA,2008,Rabi,Rice,120655.0,467900.0,3.8779992540715265,COASTAL ANDHRA PRADESH,1107.5,64.8,147.1,771.4,124.2
Andhra Pradesh,KRISHNA,2009,Kharif,Rice,228196.0,784310.0,3.4370015250048205,COASTAL ANDHRA PRADESH,790.5,0.0,65.1,528.8,196.5
Andhra Pradesh,KRISHNA,2009,Rabi,Rice,108442.0,424984.0,3.9189981741391713,COASTAL ANDHRA PRADESH,790.5,0.0,65.1,528.8,196.5
Andhra Pradesh,KRISHNA,2010,Kharif,Rice,260350.0,722978.0,2.7769464182830803,COASTAL ANDHRA PRADESH,1712.4,24.1,181.2,954.0,553.1
Andhra Pradesh,KRISHNA,2010,Rabi,Rice,94991.0,367710.0,3.8709983051025887,COASTAL ANDHRA PRADESH,1712.4,24.1,181.2,954.0,553.1
Andhra Pradesh,KRISHNA,2011,Kharif,Rice,262826.0,980105.0,3.729102143623538,COASTAL ANDHRA PRADESH,861.9,17.9,131.2,628.4,84.4
Andhra Pradesh,KRISHNA,2011,Rabi,Rice,9203.0,31437.0,3.4159513202216667,COASTAL ANDHRA PRADESH,861.9,17.9,131.2,628.4,84.4
Andhra Pradesh,KRISHNA,2012,Kharif,Rice,253166.0,908360.0,3.588001548391174,COASTAL ANDHRA PRADESH,1318.4,37.6,66.1,785.0,429.7
Andhra Pradesh,KRISHNA,2012,Rabi,Rice,11365.0,42244.0,3.717025956885174,COASTAL ANDHRA PRADESH,1318.4,37.6,66.1,785.0,429.7
Andhra Pradesh,KRISHNA,2013,Kharif,Rice,264371.0,773285.0,2.9249993380514505,COASTAL ANDHRA PRADESH,1120.5,31.7,76.4,545.0,467.4
Andhra Pradesh,KRISHNA,2013,Rabi,Rice,98951.0,402236.0,4.0650018696122325,COASTAL ANDHRA PRADESH,1120.5,31.7,76.4,545.0,467.4
Andhra Pradesh,KRISHNA,2014,Kharif,Rice,235212.0,788901.0,3.3539997959287793,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,KRISHNA,2014,Rabi,Rice,52830.0,209894.0,3.9730077607420027,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,KRISHNA,2014,Whole Year,Rice,288042.0,998795.0,3.4675325126196874,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,KURNOOL,1997,Kharif,Rice,66300.0,176900.0,2.668174962292609,COASTAL ANDHRA PRADESH,972.1,20.7,107.6,662.7,181.0
Andhra Pradesh,KURNOOL,1997,Rabi,Rice,9000.0,23900.0,2.6555555555555554,COASTAL ANDHRA PRADESH,972.1,20.7,107.6,662.7,181.0
Andhra Pradesh,KURNOOL,1998,Kharif,Rice,75100.0,221700.0,2.9520639147802927,COASTAL ANDHRA PRADESH,1310.8,48.3,97.2,858.0,307.2
Andhra Pradesh,KURNOOL,1998,Rabi,Rice,20900.0,44500.0,2.1291866028708135,COASTAL ANDHRA PRADESH,1310.8,48.3,97.2,858.0,307.2
Andhra Pradesh,KURNOOL,1999,Kharif,Rice,81640.0,225431.0,2.761281234688878,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,KURNOOL,1999,Rabi,Rice,12430.0,35695.0,2.8716814159292037,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,KURNOOL,2000,Kharif,Rice,93188.0,307427.0,3.2989977250289737,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,KURNOOL,2000,Rabi,Rice,13909.0,38083.0,2.7380113595513698,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,KURNOOL,2001,Kharif,Rice,43617.0,121779.0,2.792007703418392,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,KURNOOL,2001,Rabi,Rice,38162.0,98534.0,2.5819925580420313,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,KURNOOL,2002,Kharif,Rice,47948.0,100499.0,2.095999833152582,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,KURNOOL,2002,Rabi,Rice,10974.0,24856.0,2.2649899763076364,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,KURNOOL,2003,Kharif,Rice,34618.0,100635.0,2.907013692298804,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,KURNOOL,2003,Rabi,Rice,4966.0,11377.0,2.2909786548530002,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,KURNOOL,2004,Kharif,Rice,61465.0,210702.0,3.4279996746115677,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,KURNOOL,2004,Rabi,Rice,12058.0,37549.0,3.114032177807265,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,KURNOOL,2005,Kharif,Rice,88555.0,292586.0,3.3040031618767998,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
Andhra Pradesh,KURNOOL,2005,Rabi,Rice,20079.0,65980.0,3.2860202201304847,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
Andhra Pradesh,KURNOOL,2006,Kharif,Rice,80692.0,270238.0,3.3490060972587123,COASTAL ANDHRA PRADESH,1159.6,0.0,156.3,762.6,240.7
Andhra Pradesh,KURNOOL,2006,Rabi,Rice,12475.0,36764.0,2.9470140280561123,COASTAL ANDHRA PRADESH,1159.6,0.0,156.3,762.6,240.7
Andhra Pradesh,KURNOOL,2007,Kharif,Rice,90000.0,332000.0,3.688888888888889,COASTAL ANDHRA PRADESH,1099.2,5.1,21.6,892.5,180.0
Andhra Pradesh,KURNOOL,2007,Rabi,Rice,19000.0,51000.0,2.6842105263157894,COASTAL ANDHRA PRADESH,1099.2,5.1,21.6,892.5,180.0
Andhra Pradesh,KURNOOL,2008,Kharif,Rice,84066.0,279856.0,3.329003402088835,COASTAL ANDHRA PRADESH,1107.5,64.8,147.1,771.4,124.2
Andhra Pradesh,KURNOOL,2008,Rabi,Rice,27383.0,97073.0,3.5450096775371582,COASTAL ANDHRA PRADESH,1107.5,64.8,147.1,771.4,124.2
Andhra Pradesh,KURNOOL,2009,Kharif,Rice,81908.0,256454.0,3.131000634858622,COASTAL ANDHRA PRADESH,790.5,0.0,65.1,528.8,196.5
Andhra Pradesh,KURNOOL,2009,Rabi,Rice,44772.0,157911.0,3.5270034843205575,COASTAL ANDHRA PRADESH,790.5,0.0,65.1,528.8,196.5
Andhra Pradesh,KURNOOL,2010,Kharif,Rice,104110.0,291475.0,2.7996830275669966,COASTAL ANDHRA PRADESH,1712.4,24.1,181.2,954.0,553.1
Andhra Pradesh,KURNOOL,2010,Rabi,Rice,32967.0,105626.0,3.2039918706585375,COASTAL ANDHRA PRADESH,1712.4,24.1,181.2,954.0,553.1
Andhra Pradesh,KURNOOL,2011,Kharif,Rice,91984.0,333882.0,3.629783440598365,COASTAL ANDHRA PRADESH,861.9,17.9,131.2,628.4,84.4
Andhra Pradesh,KURNOOL,2011,Rabi,Rice,14738.0,46042.0,3.124033111684082,COASTAL ANDHRA PRADESH,861.9,17.9,131.2,628.4,84.4
Andhra Pradesh,KURNOOL,2012,Kharif,Rice,72625.0,276774.0,3.811001721170396,COASTAL ANDHRA PRADESH,1318.4,37.6,66.1,785.0,429.7
Andhra Pradesh,KURNOOL,2012,Rabi,Rice,16840.0,60102.0,3.569002375296912,COASTAL ANDHRA PRADESH,1318.4,37.6,66.1,785.0,429.7
Andhra Pradesh,KURNOOL,2013,Kharif,Rice,92596.0,340383.0,3.6760011231586676,COASTAL ANDHRA PRADESH,1120.5,31.7,76.4,545.0,467.4
Andhra Pradesh,KURNOOL,2013,Rabi,Rice,32298.0,118017.0,3.654003343860301,COASTAL ANDHRA PRADESH,1120.5,31.7,76.4,545.0,467.4
Andhra Pradesh,KURNOOL,2014,Kharif,Rice,91569.0,361514.0,3.947995500660704,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,KURNOOL,2014,Rabi,Rice,23329.0,82748.0,3.54700158600883,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,KURNOOL,2014,Whole Year,Rice,114898.0,444262.0,3.8665773120506883,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,PRAKASAM,1997,Kharif,Rice,62000.0,124300.0,2.0048387096774194,COASTAL ANDHRA PRADESH,972.1,20.7,107.6,662.7,181.0
Andhra Pradesh,PRAKASAM,1997,Rabi,Rice,74200.0,222100.0,2.9932614555256065,COASTAL ANDHRA PRADESH,972.1,20.7,107.6,662.7,181.0
Andhra Pradesh,PRAKASAM,1998,Kharif,Rice,72100.0,206700.0,2.866851595006935,COASTAL ANDHRA PRADESH,1310.8,48.3,97.2,858.0,307.2
Andhra Pradesh,PRAKASAM,1998,Rabi,Rice,73800.0,248900.0,3.372628726287263,COASTAL ANDHRA PRADESH,1310.8,48.3,97.2,858.0,307.2
Andhra Pradesh,PRAKASAM,1999,Kharif,Rice,70189.0,190583.0,2.7152830215560844,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,PRAKASAM,1999,Rabi,Rice,54885.0,129541.0,2.3602259269381434,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,PRAKASAM,2000,Kharif,Rice,50601.0,156559.0,3.093990237347088,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,PRAKASAM,2000,Rabi,Rice,96893.0,316840.0,3.26999886472707,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,PRAKASAM,2001,Kharif,Rice,40841.0,134204.0,3.2860116059841826,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,PRAKASAM,2001,Rabi,Rice,106540.0,385888.0,3.622001126337526,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,PRAKASAM,2002,Kharif,Rice,19256.0,46927.0,2.4370066472787704,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,PRAKASAM,2002,Rabi,Rice,46223.0,104325.0,2.2569932717478314,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,PRAKASAM,2003,Kharif,Rice,14621.0,41992.0,2.872033376650024,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,PRAKASAM,2003,Rabi,Rice,31497.0,79278.0,2.517001619201829,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,PRAKASAM,2004,Kharif,Rice,27435.0,95446.0,3.478986695826499,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,PRAKASAM,2004,Rabi,Rice,66134.0,220491.0,3.3340036894789367,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,PRAKASAM,2005,Kharif,Rice,54390.0,144351.0,2.6539988968560397,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
Andhra Pradesh,PRAKASAM,2005,Rabi,Rice,95020.0,340932.0,3.5880025257840455,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
Andhra Pradesh,PRAKASAM,2006,Kharif,Rice,41191.0,124809.0,3.0300065548299386,COASTAL ANDHRA PRADESH,1159.6,0.0,156.3,762.6,240.7
Andhra Pradesh,PRAKASAM,2006,Rabi,Rice,79875.0,297215.0,3.721001564945227,COASTAL ANDHRA PRADESH,1159.6,0.0,156.3,762.6,240.7
Andhra Pradesh,PRAKASAM,2007,Kharif,Rice,47000.0,173000.0,3.6808510638297873,COASTAL ANDHRA PRADESH,1099.2,5.1,21.6,892.5,180.0
Andhra Pradesh,PRAKASAM,2007,Rabi,Rice,80000.0,287000.0,3.5875,COASTAL ANDHRA PRADESH,1099.2,5.1,21.6,892.5,180.0
Andhra Pradesh,PRAKASAM,2008,Kharif,Rice,47434.0,167774.0,3.536998777248387,COASTAL ANDHRA PRADESH,1107.5,64.8,147.1,771.4,124.2
Andhra Pradesh,PRAKASAM,2008,Rabi,Rice,83957.0,314503.0,3.746000929047012,COASTAL ANDHRA PRADESH,1107.5,64.8,147.1,771.4,124.2
Andhra Pradesh,PRAKASAM,2009,Kharif,Rice,32959.0,117730.0,3.5720137140083135,COASTAL ANDHRA PRADESH,790.5,0.0,65.1,528.8,196.5
Andhra Pradesh,PRAKASAM,2009,Rabi,Rice,96240.0,371390.0,3.8589983374896093,COASTAL ANDHRA PRADESH,790.5,0.0,65.1,528.8,196.5
Andhra Pradesh,PRAKASAM,2010,Kharif,Rice,48878.0,143300.0,2.931789353083187,COASTAL ANDHRA PRADESH,1712.4,24.1,181.2,954.0,553.1
Andhra Pradesh,PRAKASAM,2010,Rabi,Rice,107903.0,376150.0,3.486001315996775,COASTAL ANDHRA PRADESH,1712.4,24.1,181.2,954.0,553.1
Andhra Pradesh,PRAKASAM,2011,Kharif,Rice,39122.0,134932.0,3.4490056745565156,COASTAL ANDHRA PRADESH,861.9,17.9,131.2,628.4,84.4
Andhra Pradesh,PRAKASAM,2011,Rabi,Rice,79396.0,292098.0,3.6790014610307824,COASTAL ANDHRA PRADESH,861.9,17.9,131.2,628.4,84.4
Andhra Pradesh,PRAKASAM,2012,Kharif,Rice,17820.0,64027.0,3.5929854096520764,COASTAL ANDHRA PRADESH,1318.4,37.6,66.1,785.0,429.7
Andhra Pradesh,PRAKASAM,2012,Rabi,Rice,33942.0,125959.0,3.7110070119615814,COASTAL ANDHRA PRADESH,1318.4,37.6,66.1,785.0,429.7
Andhra Pradesh,PRAKASAM,2013,Kharif,Rice,58034.0,213391.0,3.6769996898369923,COASTAL ANDHRA PRADESH,1120.5,31.7,76.4,545.0,467.4
Andhra Pradesh,PRAKASAM,2013,Rabi,Rice,80544.0,318874.0,3.9590037743345254,COASTAL ANDHRA PRADESH,1120.5,31.7,76.4,545.0,467.4
Andhra Pradesh,PRAKASAM,2014,Kharif,Rice,31764.0,121783.0,3.833994459136129,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,PRAKASAM,2014,Rabi,Rice,73533.0,284132.0,3.86400663647614,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,PRAKASAM,2014,Whole Year,Rice,105297.0,405915.0,3.8549531325678794,COASTAL ANDHRA PRADESH,874.9,1.5,128.0,519.7,225.7
Andhra Pradesh,SPSR NELLORE,1997,Kharif,Rice,48700.0,127600.0,2.620123203285421,COASTAL ANDHRA PRADESH,972.1,20.7,107.6,662.7,181.0
Andhra Pradesh,SPSR NELLORE,1997,Rabi,Rice,182100.0,544600.0,2.990664470071389,COASTAL ANDHRA PRADESH,972.1,20.7,107.6,662.7,181.0
Andhra Pradesh,SPSR NELLORE,1998,Kharif,Rice,44700.0,133400.0,2.9843400447427295,COASTAL ANDHRA PRADESH,1310.8,48.3,97.2,858.0,307.2
Andhra Pradesh,SPSR NELLORE,1998,Rabi,Rice,183300.0,542300.0,2.9585379159847247,COASTAL ANDHRA PRADESH,1310.8,48.3,97.2,858.0,307.2
Andhra Pradesh,SPSR NELLORE,1999,Kharif,Rice,45768.0,136695.0,2.986693759832197,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,SPSR NELLORE,1999,Rabi,Rice,152441.0,407231.0,2.6714007386464274,COASTAL ANDHRA PRADESH,825.1,2.8,85.4,554.7,182.2
Andhra Pradesh,SPSR NELLORE,2000,Kharif,Rice,55041.0,171563.0,3.1170036881597354,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,SPSR NELLORE,2000,Rabi,Rice,132867.0,367510.0,2.7659990817885554,COASTAL ANDHRA PRADESH,992.3,42.5,88.3,768.9,92.6
Andhra Pradesh,SPSR NELLORE,2001,Kharif,Rice,34297.0,108413.0,3.161005335743651,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,SPSR NELLORE,2001,Rabi,Rice,176106.0,597352.0,3.3920025439224104,COASTAL ANDHRA PRADESH,1009.3,8.4,124.8,598.1,278.0
Andhra Pradesh,SPSR NELLORE,2002,Kharif,Rice,45511.0,149276.0,3.2799982421832086,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,SPSR NELLORE,2002,Rabi,Rice,173384.0,522579.0,3.0139978314031284,COASTAL ANDHRA PRADESH,703.2,28.0,77.1,435.0,163.0
Andhra Pradesh,SPSR NELLORE,2003,Kharif,Rice,17885.0,49756.0,2.781996086105675,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,SPSR NELLORE,2003,Rabi,Rice,137031.0,364368.0,2.6590187621779013,COASTAL ANDHRA PRADESH,1096.8,25.6,72.3,634.1,364.9
Andhra Pradesh,SPSR NELLORE,2004,Kharif,Rice,19326.0,56432.0,2.92000413950119,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,SPSR NELLORE,2004,Rabi,Rice,167421.0,576933.0,3.446001397674127,COASTAL ANDHRA PRADESH,873.6,35.3,109.3,571.5,157.5
Andhra Pradesh,SPSR NELLORE,2005,Kharif,Rice,18036.0,55190.0,3.0599911288534045,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
Andhra Pradesh,SPSR NELLORE,2005,Rabi,Rice,189671.0,713732.0,3.7630001423517565,COASTAL ANDHRA PRADESH,1221.6,21.6,98.0,743.6,358.4
